timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,isFallen
1688904654497968,-0.002131,-0.001065,-0.002131,1.456172,0.02874,-9.77168,0
1688904654509967,-0.002131,-0.001065,-0.002131,1.523232,-0.01916,-9.666299,0
1688904654522141,0.001598,-0.002663,0.000266,1.523232,-0.01916,-9.666299,0
1688904654534068,0.001598,-0.002663,0.000266,1.417852,0.01916,-9.81,0
1688904654546121,0.001598,-0.000533,0.002929,1.417852,0.01916,-9.81,0
1688904654558123,0.001598,-0.000533,0.002929,1.542393,-0.01916,-9.656719,0
1688904654570091,-0.003196,0.000266,0.0,1.542393,-0.01916,-9.656719,0
1688904654582036,-0.003196,0.000266,0.0,1.494492,-0.01916,-9.78126,0
1688904654594020,-0.001598,0.000533,0.002131,1.494492,-0.01916,-9.78126,0
1688904654606093,-0.001598,0.000533,0.002131,1.475332,-0.01916,-9.656719,0
1688904654618091,-0.000799,0.001332,-0.002131,1.475332,-0.01916,-9.656719,0
1688904654630123,-0.000799,0.001332,-0.002131,1.523232,0.0,-9.74294,0
1688904654642109,-0.004527,0.0,0.0,1.523232,0.0,-9.74294,0
1688904654654093,-0.004527,0.0,0.0,1.475332,0.076641,-9.69504,0
1688904654665994,-0.004527,0.001864,0.001065,1.475332,0.076641,-9.69504,0
1688904654678246,-0.004527,0.001864,0.001065,1.504072,0.00958,-9.79084,0
1688904654690127,0.000533,0.001598,0.002131,1.504072,0.00958,-9.79084,0
1688904654702119,0.000533,0.001598,0.002131,1.504072,-0.01916,-9.733359,0
1688904654714232,0.000533,-0.000533,-0.001864,1.504072,-0.01916,-9.733359,0
1688904654726211,0.000533,-0.000533,-0.001864,1.504072,0.0,-9.78126,0
1688904654738174,0.000533,-0.001065,0.001332,1.504072,0.0,-9.78126,0
1688904654750264,0.000533,-0.001065,0.001332,1.475332,-0.00958,-9.666299,0
1688904654762263,0.000799,0.001065,0.000799,1.475332,-0.00958,-9.666299,0
1688904654774248,0.000799,0.001065,0.000799,1.484912,0.0,-9.72378,0
1688904654786330,-0.001065,-0.002663,-0.001864,1.484912,0.0,-9.72378,0
1688904654798312,-0.001065,-0.002663,-0.001864,1.504072,0.0479,-9.77168,0
1688904654810317,0.001864,-0.000799,0.000799,1.504072,0.0479,-9.77168,0
1688904654822294,0.001864,-0.000799,0.000799,1.484912,0.05748,-9.704619,0
1688904654834339,0.0,-0.000533,-0.003995,1.484912,0.05748,-9.704619,0
1688904654846459,0.0,-0.000533,-0.003995,1.484912,0.01916,-9.72378,0
1688904654858338,0.000533,-0.000799,-0.002929,1.484912,0.01916,-9.72378,0
1688904654870432,0.000533,-0.000799,-0.002929,1.494492,0.02874,-9.704619,0
1688904654882407,0.003728,-0.000799,0.002397,1.494492,0.02874,-9.704619,0
1688904654894466,0.003728,-0.000799,0.002397,1.504072,0.01916,-9.7142,0
1688904654906316,0.004794,0.002929,-0.00506,1.504072,0.01916,-9.7142,0
1688904654918490,0.004794,0.002929,-0.00506,1.513652,0.03832,-9.7142,0
1688904654930519,0.000266,0.000533,-0.003462,1.513652,0.03832,-9.7142,0
1688904654942632,0.000266,0.000533,-0.003462,1.465752,0.01916,-9.685459,0
1688904654954590,-0.001332,-0.000266,0.0,1.465752,0.01916,-9.685459,0
1688904654966545,-0.001332,-0.000266,0.0,1.513652,0.03832,-9.72378,0
1688904654978667,0.003462,-0.002131,-0.001598,1.513652,0.03832,-9.72378,0
1688904654990662,0.003462,-0.002131,-0.001598,1.513652,0.02874,-9.733359,0
1688904655002677,0.001598,0.000266,-0.000533,1.513652,0.02874,-9.733359,0
1688904655014705,0.001598,0.000266,-0.000533,1.465752,0.03832,-9.72378,0
1688904655026649,-0.002929,0.001332,0.002397,1.465752,0.03832,-9.72378,0
1688904655038637,-0.002929,0.001332,0.002397,1.456172,0.02874,-9.7142,0
1688904655050664,-0.002397,0.001864,0.001332,1.456172,0.02874,-9.7142,0
1688904655062646,-0.002397,0.001864,0.001332,1.494492,0.00958,-9.72378,0
1688904655074831,0.000533,-0.000533,-0.000799,1.494492,0.00958,-9.72378,0
1688904655086732,0.000533,-0.000533,-0.000799,1.465752,-0.0479,-9.79084,0
1688904655098717,0.000266,-0.000799,0.001065,1.465752,-0.0479,-9.79084,0
1688904655110738,0.000266,-0.000799,0.001065,1.465752,0.01916,-9.64714,0
1688904655122716,0.000266,0.0,-0.000533,1.465752,0.01916,-9.64714,0
1688904655134823,0.000266,0.0,-0.000533,1.456172,0.00958,-9.685459,0
1688904655146839,-0.000533,0.0,-0.003728,1.456172,0.00958,-9.685459,0
1688904655158874,-0.000533,0.0,-0.003728,1.494492,0.05748,-9.77168,0
1688904655170878,-0.003462,0.001332,-0.004794,1.494492,0.05748,-9.77168,0
1688904655183091,-0.003462,0.001332,-0.004794,1.504072,0.00958,-9.675879,0
1688904655194988,-0.001598,0.001598,0.001598,1.504072,0.00958,-9.675879,0
1688904655206906,-0.001598,0.001598,0.001598,1.446592,0.00958,-9.7142,0
1688904655218897,0.003196,0.001065,0.000266,1.446592,0.00958,-9.7142,0
1688904655230888,0.003196,0.001065,0.000266,1.475332,0.00958,-9.733359,0
1688904655242954,0.002131,0.001065,0.000266,1.475332,0.00958,-9.733359,0
1688904655255003,0.002131,0.001065,0.000266,1.494492,0.00958,-9.69504,0
1688904655266863,-0.002663,0.001065,0.001598,1.494492,0.00958,-9.69504,0
1688904655278999,-0.002663,0.001065,0.001598,1.456172,0.00958,-9.733359,0
1688904655290973,-0.006658,0.000799,0.000533,1.456172,0.00958,-9.733359,0
1688904655303244,-0.006658,0.000799,0.000533,1.494492,0.02874,-9.733359,0
1688904655315004,-0.000266,0.000266,0.0,1.494492,0.02874,-9.733359,0
1688904655327053,-0.000266,0.000266,0.0,1.504072,0.03832,-9.69504,0
1688904655339081,-0.000533,0.003462,-0.001332,1.504072,0.03832,-9.69504,0
1688904655351106,-0.000533,0.003462,-0.001332,1.484912,0.02874,-9.74294,0
1688904655363067,-0.003462,0.001864,0.000266,1.484912,0.02874,-9.74294,0
1688904655375134,-0.003462,0.001864,0.000266,1.504072,0.0,-9.704619,0
1688904655387107,0.002663,-0.001065,0.003462,1.504072,0.0,-9.704619,0
1688904655399041,0.002663,-0.001065,0.003462,1.504072,0.00958,-9.77168,0
1688904655411267,0.003728,-0.001598,0.002397,1.504072,0.00958,-9.77168,0
1688904655423195,0.003728,-0.001598,0.002397,1.475332,0.00958,-9.733359,0
1688904655435109,-0.000799,0.001065,-0.002929,1.475332,0.00958,-9.733359,0
1688904655447265,-0.000799,0.001065,-0.002929,1.504072,0.00958,-9.733359,0
1688904655459183,-0.002131,0.002929,0.000266,1.504072,0.00958,-9.733359,0
1688904655471155,-0.002131,0.002929,0.000266,1.484912,0.00958,-9.72378,0
1688904655483275,0.000799,0.001864,0.003462,1.484912,0.00958,-9.72378,0
1688904655495220,0.000799,0.001864,0.003462,1.484912,0.02874,-9.75252,0
1688904655507298,-0.000533,-0.001598,0.003462,1.484912,0.02874,-9.75252,0
1688904655519399,-0.000533,-0.001598,0.003462,1.484912,0.02874,-9.733359,0
1688904655531347,0.001332,0.0,0.002663,1.484912,0.02874,-9.733359,0
1688904655543428,0.001332,0.0,0.002663,1.475332,-0.00958,-9.72378,0
1688904655555423,0.000533,0.001598,0.000266,1.475332,-0.00958,-9.72378,0
1688904655567347,0.000533,0.001598,0.000266,1.475332,0.01916,-9.733359,0
1688904655579325,0.0,-0.001332,0.001332,1.475332,0.01916,-9.733359,0
1688904655591395,0.0,-0.001332,0.001332,1.504072,0.01916,-9.74294,0
1688904655603581,-0.001065,-0.000533,0.001065,1.504072,0.01916,-9.74294,0
1688904655615510,-0.001065,-0.000533,0.001065,1.494492,0.02874,-9.77168,0
1688904655627587,0.0,0.001332,-0.001065,1.494492,0.02874,-9.77168,0
1688904655639601,0.0,0.001332,-0.001065,1.475332,0.00958,-9.704619,0
1688904655651495,0.003462,0.001598,0.0,1.475332,0.00958,-9.704619,0
1688904655663627,0.003462,0.001598,0.0,1.494492,0.03832,-9.72378,0
1688904655675551,0.002397,0.0,0.000266,1.494492,0.03832,-9.72378,0
1688904655687624,0.002397,0.0,0.000266,1.475332,0.01916,-9.69504,0
1688904655699689,0.002131,0.000533,-0.001332,1.475332,0.01916,-9.69504,0
1688904655711644,0.002131,0.000533,-0.001332,1.446592,0.05748,-9.72378,0
1688904655723597,0.001332,-0.000266,-0.001864,1.446592,0.05748,-9.72378,0
1688904655735518,0.001332,-0.000266,-0.001864,1.456172,0.02874,-9.848321,0
1688904655747697,0.000266,0.0,0.001065,1.456172,0.02874,-9.848321,0
1688904655759643,0.000266,0.0,0.001065,1.551973,-0.03832,-9.637559,0
1688904655771635,0.000799,-0.000266,0.002131,1.551973,-0.03832,-9.637559,0
1688904655783694,0.000799,-0.000266,0.002131,1.475332,0.01916,-9.77168,0
1688904655795723,-0.003728,-0.002397,0.003728,1.475332,0.01916,-9.77168,0
1688904655807725,-0.003728,-0.002397,0.003728,1.504072,0.00958,-9.618399,0
1688904655819821,0.0,0.0,0.003196,1.504072,0.00958,-9.618399,0
1688904655831689,0.0,0.0,0.003196,1.504072,0.01916,-9.685459,0
1688904655843824,0.001332,-0.000533,0.001598,1.504072,0.01916,-9.685459,0
1688904655855780,0.001332,-0.000533,0.001598,1.484912,0.03832,-9.78126,0
1688904655867736,-0.001332,-0.000266,-0.004261,1.484912,0.03832,-9.78126,0
1688904655879844,-0.001332,-0.000266,-0.004261,1.504072,-0.00958,-9.733359,0
1688904655891764,-0.000266,0.000799,0.000266,1.504072,-0.00958,-9.733359,0
1688904655903793,-0.000266,0.000799,0.000266,1.484912,0.03832,-9.704619,0
1688904655915983,-0.001332,0.000533,0.002663,1.484912,0.03832,-9.704619,0
1688904655927894,-0.001332,0.000533,0.002663,1.484912,0.01916,-9.7142,0
1688904655939766,0.000533,0.000266,0.001065,1.484912,0.01916,-9.7142,0
1688904655952034,0.000533,0.000266,0.001065,1.475332,0.00958,-9.733359,0
1688904655963950,0.000533,-0.001864,0.000266,1.475332,0.00958,-9.733359,0
1688904655975984,0.000533,-0.001864,0.000266,1.456172,0.00958,-9.72378,0
1688904655988017,-0.002131,-0.000266,-0.001864,1.456172,0.00958,-9.72378,0
1688904656000000,-0.002131,-0.000266,-0.001864,1.504072,0.0,-9.733359,0
1688904656012076,0.001332,0.0,-0.000266,1.504072,0.0,-9.733359,0
1688904656023974,0.001332,0.0,-0.000266,1.456172,0.02874,-9.704619,0
1688904656036232,0.000266,-0.002131,-0.001864,1.456172,0.02874,-9.704619,0
1688904656047997,0.000266,-0.002131,-0.001864,1.494492,0.02874,-9.704619,0
1688904656060114,-0.001864,-0.000266,0.001598,1.494492,0.02874,-9.704619,0
1688904656071953,-0.001864,-0.000266,0.001598,1.475332,0.02874,-9.75252,0
1688904656084165,0.003995,0.0,0.001598,1.475332,0.02874,-9.75252,0
1688904656096093,0.003995,0.0,0.001598,1.494492,0.01916,-9.733359,0
1688904656108175,0.002397,0.000533,0.001065,1.494492,0.01916,-9.733359,0
1688904656120113,0.002397,0.000533,0.001065,1.484912,0.00958,-9.74294,0
1688904656132084,0.000533,0.001065,-0.000799,1.484912,0.00958,-9.74294,0
1688904656144236,0.000533,0.001065,-0.000799,1.475332,0.0,-9.74294,0
1688904656156172,-0.002397,0.001332,0.001598,1.475332,0.0,-9.74294,0
1688904656168076,-0.002397,0.001332,0.001598,1.456172,0.03832,-9.69504,0
1688904656180253,0.002397,0.002663,-0.000799,1.456172,0.03832,-9.69504,0
1688904656192284,0.002397,0.002663,-0.000799,1.465752,0.0,-9.77168,0
1688904656204301,0.000799,-0.001065,-0.000533,1.465752,0.0,-9.77168,0
1688904656216353,0.000799,-0.001065,-0.000533,1.513652,-0.00958,-9.77168,0
1688904656228343,-0.002131,-0.000533,0.000266,1.513652,-0.00958,-9.77168,0
1688904656240333,-0.002131,-0.000533,0.000266,1.465752,0.01916,-9.72378,0
1688904656252346,0.000533,0.0,-0.003728,1.465752,0.01916,-9.72378,0
1688904656264271,0.000533,0.0,-0.003728,1.484912,-0.00958,-9.733359,0
1688904656276543,0.004794,-0.001864,-0.006392,1.484912,-0.00958,-9.733359,0
1688904656288423,0.004794,-0.001864,-0.006392,1.484912,0.00958,-9.77168,0
1688904656300335,-0.003728,-0.000533,-0.002397,1.484912,0.00958,-9.77168,0
1688904656312435,-0.003728,-0.000533,-0.002397,1.504072,0.0479,-9.656719,0
1688904656324387,0.0,0.000266,0.000799,1.504072,0.0479,-9.656719,0
1688904656336432,0.0,0.000266,0.000799,1.437012,0.05748,-9.81958,0
1688904656348442,0.002131,-0.002397,-0.003196,1.437012,0.05748,-9.81958,0
1688904656360544,0.002131,-0.002397,-0.003196,1.494492,-0.01916,-9.800421,0
1688904656372425,0.002131,-0.003995,-0.001864,1.494492,-0.01916,-9.800421,0
1688904656384616,0.002131,-0.003995,-0.001864,1.494492,0.0,-9.74294,0
1688904656396620,0.001065,-0.001065,0.002131,1.494492,0.0,-9.74294,0
1688904656408631,0.001065,-0.001065,0.002131,1.484912,-0.00958,-9.77168,0
1688904656420539,-0.000266,-0.002131,0.000266,1.484912,-0.00958,-9.77168,0
1688904656432542,-0.000266,-0.002131,0.000266,1.504072,0.0,-9.7142,0
1688904656444672,0.000533,-0.001598,-0.003995,1.504072,0.0,-9.7142,0
1688904656456670,0.000533,-0.001598,-0.003995,1.484912,0.05748,-9.75252,0
1688904656468792,-0.001598,0.001065,0.0,1.484912,0.05748,-9.75252,0
1688904656480688,-0.001598,0.001065,0.0,1.475332,0.02874,-9.78126,0
1688904656492696,0.001332,-0.001332,-0.003196,1.475332,0.02874,-9.78126,0
1688904656504869,0.001332,-0.001332,-0.003196,1.513652,0.02874,-9.704619,0
1688904656516871,0.002663,0.000533,-0.001332,1.513652,0.02874,-9.704619,0
1688904656528831,0.002663,0.000533,-0.001332,1.484912,-0.00958,-9.75252,0
1688904656540708,0.000533,0.000266,0.001332,1.484912,-0.00958,-9.75252,0
1688904656552728,0.000533,0.000266,0.001332,1.475332,0.0,-9.733359,0
1688904656564766,0.002131,-0.001065,-0.001332,1.475332,0.0,-9.733359,0
1688904656576850,0.002131,-0.001065,-0.001332,1.484912,0.0,-9.78126,0
1688904656588762,0.001864,0.000266,-0.000533,1.484912,0.0,-9.78126,0
1688904656600752,0.001864,0.000266,-0.000533,1.475332,0.00958,-9.75252,0
1688904656612858,0.001864,0.002929,-0.005326,1.475332,0.00958,-9.75252,0
1688904656624953,0.001864,0.002929,-0.005326,1.494492,0.02874,-9.72378,0
1688904656636895,-0.001065,0.000799,-0.003462,1.494492,0.02874,-9.72378,0
1688904656648901,-0.001065,0.000799,-0.003462,1.475332,0.01916,-9.733359,0
1688904656660809,-0.002131,0.001598,0.001598,1.475332,0.01916,-9.733359,0
1688904656672786,-0.002131,0.001598,0.001598,1.456172,0.01916,-9.74294,0
1688904656684916,0.0,0.000799,-0.001332,1.456172,0.01916,-9.74294,0
1688904656696910,0.0,0.000799,-0.001332,1.465752,0.00958,-9.704619,0
1688904656709325,-0.002397,0.0,0.001332,1.465752,0.00958,-9.704619,0
1688904656721041,-0.002397,0.0,0.001332,1.465752,0.0,-9.7142,0
1688904656733031,-0.000266,-0.000266,-0.000799,1.465752,0.0,-9.7142,0
1688904656745103,-0.000266,-0.000266,-0.000799,1.504072,0.02874,-9.733359,0
1688904656756989,-0.001065,0.001598,-0.002663,1.504072,0.02874,-9.733359,0
1688904656769047,-0.001065,0.001598,-0.002663,1.475332,0.0,-9.733359,0
1688904656781113,0.0,0.0,0.000799,1.475332,0.0,-9.733359,0
1688904656793006,0.0,0.0,0.000799,1.494492,-0.00958,-9.77168,0
1688904656804906,0.0,-0.000266,-0.001598,1.494492,-0.00958,-9.77168,0
1688904656817096,0.0,-0.000266,-0.001598,1.475332,0.01916,-9.74294,0
1688904656829138,-0.001332,0.000533,-0.001065,1.475332,0.01916,-9.74294,0
1688904656841185,-0.001332,0.000533,-0.001065,1.475332,0.01916,-9.78126,0
1688904656853193,-0.000799,-0.002929,0.001065,1.475332,0.01916,-9.78126,0
1688904656865072,-0.000799,-0.002929,0.001065,1.513652,0.02874,-9.7621,0
1688904656877200,-0.000799,0.0,0.000533,1.513652,0.02874,-9.7621,0
1688904656889040,-0.000799,0.0,0.000533,1.494492,0.02874,-9.685459,0
1688904656901032,0.001065,0.0,-0.002397,1.494492,0.02874,-9.685459,0
1688904656913177,0.001065,0.0,-0.002397,1.494492,-0.00958,-9.74294,0
1688904656925059,0.001065,-0.000266,-0.001598,1.494492,-0.00958,-9.74294,0
1688904656937136,0.001065,-0.000266,-0.001598,1.484912,-0.00958,-9.75252,0
1688904656949174,-0.001065,-0.000799,0.0,1.484912,-0.00958,-9.75252,0
1688904656961147,-0.001065,-0.000799,0.0,1.484912,0.01916,-9.675879,0
1688904656973206,-0.002397,-0.000266,0.000533,1.484912,0.01916,-9.675879,0
1688904656985274,-0.002397,-0.000266,0.000533,1.504072,0.03832,-9.7621,0
1688904656997210,-0.001598,0.0,0.000799,1.504072,0.03832,-9.7621,0
1688904657009282,-0.001598,0.0,0.000799,1.475332,0.02874,-9.618399,0
1688904657021259,-0.003196,0.001332,0.000533,1.475332,0.02874,-9.618399,0
1688904657033242,-0.003196,0.001332,0.000533,1.465752,0.01916,-9.886642,0
1688904657045399,0.000533,0.000799,0.002131,1.465752,0.01916,-9.886642,0
1688904657057319,0.000533,0.000799,0.002131,1.504072,0.00958,-9.541759,0
1688904657069343,0.002397,-0.000533,0.0,1.504072,0.00958,-9.541759,0
1688904657081492,0.002397,-0.000533,0.0,1.465752,0.00958,-9.551338,0
1688904657093259,0.0,0.000266,0.002663,1.465752,0.00958,-9.551338,0
1688904657105366,0.0,0.000266,0.002663,1.427432,0.05748,-9.81,0
1688904657117509,0.001864,0.000266,-0.000799,1.427432,0.05748,-9.81,0
1688904657129418,0.001864,0.000266,-0.000799,1.513652,-0.00958,-9.69504,0
1688904657141501,0.000533,0.0,-0.001598,1.513652,-0.00958,-9.69504,0
1688904657153443,0.000533,0.0,-0.001598,1.484912,0.0479,-9.77168,0
1688904657165423,-0.001598,0.002397,-0.001332,1.484912,0.0479,-9.77168,0
1688904657177518,-0.001598,0.002397,-0.001332,1.475332,0.0479,-9.704619,0
1688904657189519,-0.002663,0.001598,0.002397,1.475332,0.0479,-9.704619,0
1688904657201490,-0.002663,0.001598,0.002397,1.475332,0.01916,-9.685459,0
1688904657213544,-0.003728,0.000266,0.000799,1.475332,0.01916,-9.685459,0
1688904657225530,-0.003728,0.000266,0.000799,1.494492,0.00958,-9.704619,0
1688904657237503,0.0,0.000533,-0.000533,1.494492,0.00958,-9.704619,0
1688904657249659,0.0,0.000533,-0.000533,1.504072,0.00958,-9.72378,0
1688904657261526,-0.001332,-0.000533,-0.001332,1.504072,0.00958,-9.72378,0
1688904657273671,-0.001332,-0.000533,-0.001332,1.484912,0.0,-9.7142,0
1688904657285632,-0.001065,0.001864,-0.003196,1.484912,0.0,-9.7142,0
1688904657297589,-0.001065,0.001864,-0.003196,1.465752,0.00958,-9.74294,0
1688904657309710,-0.000266,-0.000266,-0.00506,1.465752,0.00958,-9.74294,0
1688904657321725,-0.000266,-0.000266,-0.00506,1.494492,0.0479,-9.75252,0
1688904657333575,0.0,-0.001864,-0.001864,1.494492,0.0479,-9.75252,0
1688904657345756,0.0,-0.001864,-0.001864,1.513652,0.02874,-9.685459,0
1688904657357763,-0.001598,-0.001332,-0.001332,1.513652,0.02874,-9.685459,0
1688904657369802,-0.001598,-0.001332,-0.001332,1.475332,0.00958,-9.733359,0
1688904657381845,-0.000266,0.000266,0.002397,1.475332,0.00958,-9.733359,0
1688904657393864,-0.000266,0.000266,0.002397,1.494492,-0.00958,-9.74294,0
1688904657405653,0.002397,0.000533,0.002663,1.494492,-0.00958,-9.74294,0
1688904657417984,0.002397,0.000533,0.002663,1.484912,0.0,-9.704619,0
1688904657429852,0.001332,-0.001598,-0.000266,1.484912,0.0,-9.704619,0
1688904657441885,0.001332,-0.001598,-0.000266,1.504072,0.00958,-9.733359,0
1688904657453924,-0.001864,-0.002131,-0.002397,1.504072,0.00958,-9.733359,0
1688904657465801,-0.001864,-0.002131,-0.002397,1.484912,0.01916,-9.72378,0
1688904657477897,-0.001598,-0.000266,-0.000533,1.484912,0.01916,-9.72378,0
1688904657489861,-0.001598,-0.000266,-0.000533,1.475332,0.05748,-9.72378,0
1688904657501959,0.0,-0.001598,-0.000533,1.475332,0.05748,-9.72378,0
1688904657513985,0.0,-0.001598,-0.000533,1.494492,0.02874,-9.704619,0
1688904657525938,0.002131,0.000799,0.001864,1.494492,0.02874,-9.704619,0
1688904657537843,0.002131,0.000799,0.001864,1.504072,0.01916,-9.74294,0
1688904657549976,0.000266,0.000799,0.001332,1.504072,0.01916,-9.74294,0
1688904657561902,0.000266,0.000799,0.001332,1.475332,-0.02874,-9.733359,0
1688904657573951,0.000799,-0.000266,0.001065,1.475332,-0.02874,-9.733359,0
1688904657585934,0.000799,-0.000266,0.001065,1.484912,-0.00958,-9.7142,0
1688904657597992,-0.000799,0.0,-0.000266,1.484912,-0.00958,-9.7142,0
1688904657610112,-0.000799,0.0,-0.000266,1.484912,0.01916,-9.74294,0
1688904657622066,-0.002397,0.003462,-0.001864,1.484912,0.01916,-9.74294,0
1688904657634018,-0.002397,0.003462,-0.001864,1.523232,0.02874,-9.704619,0
1688904657646071,0.002929,0.001864,-0.001065,1.523232,0.02874,-9.704619,0
1688904657658148,0.002929,0.001864,-0.001065,1.465752,0.0479,-9.74294,0
1688904657670100,0.001864,0.0,0.001598,1.465752,0.0479,-9.74294,0
1688904657682197,0.001864,0.0,0.001598,1.484912,0.02874,-9.733359,0
1688904657694100,0.000799,0.0,0.0,1.484912,0.02874,-9.733359,0
1688904657706144,0.000799,0.0,0.0,1.504072,0.00958,-9.7621,0
1688904657718220,0.002131,-0.000266,0.0,1.504072,0.00958,-9.7621,0
1688904657730106,0.002131,-0.000266,0.0,1.475332,-0.00958,-9.733359,0
1688904657742218,0.001332,-0.001864,-0.001864,1.475332,-0.00958,-9.733359,0
1688904657754205,0.001332,-0.001864,-0.001864,1.504072,0.02874,-9.704619,0
1688904657766097,0.0,-0.004794,0.002929,1.504072,0.02874,-9.704619,0
1688904657778323,0.0,-0.004794,0.002929,1.475332,0.02874,-9.77168,0
1688904657790261,-0.000533,0.0,-0.002397,1.475332,0.02874,-9.77168,0
1688904657802209,-0.000533,0.0,-0.002397,1.494492,0.01916,-9.75252,0
1688904657814354,-0.001065,-0.000266,-0.000533,1.494492,0.01916,-9.75252,0
1688904657826254,-0.001065,-0.000266,-0.000533,1.484912,0.01916,-9.733359,0
1688904657838233,-0.001598,0.000533,0.004261,1.484912,0.01916,-9.733359,0
1688904657850374,-0.001598,0.000533,0.004261,1.504072,0.02874,-9.72378,0
1688904657862288,0.000533,0.0,0.006125,1.504072,0.02874,-9.72378,0
1688904657874529,0.000533,0.0,0.006125,1.504072,0.02874,-9.7621,0
1688904657886488,0.001864,0.001598,0.001598,1.504072,0.02874,-9.7621,0
1688904657898393,0.001864,0.001598,0.001598,1.465752,0.02874,-9.733359,0
1688904657910527,0.0,0.001598,0.000266,1.465752,0.02874,-9.733359,0
1688904657922515,0.0,0.001598,0.000266,1.504072,0.00958,-9.72378,0
1688904657934421,-0.002929,0.001065,0.000799,1.504072,0.00958,-9.72378,0
1688904657946612,-0.002929,0.001065,0.000799,1.465752,0.02874,-9.733359,0
1688904657958499,0.0,0.002397,-0.000799,1.465752,0.02874,-9.733359,0
1688904657970508,0.0,0.002397,-0.000799,1.475332,0.00958,-9.733359,0
1688904657982699,0.0,0.0,-0.003728,1.475332,0.00958,-9.733359,0
1688904657994548,0.0,0.0,-0.003728,1.494492,0.02874,-9.72378,0
1688904658006620,-0.001598,-0.002131,-0.001864,1.494492,0.02874,-9.72378,0
1688904658018525,-0.001598,-0.002131,-0.001864,1.475332,0.01916,-9.77168,0
1688904658030504,0.002131,-0.002663,0.001332,1.475332,0.01916,-9.77168,0
1688904658042701,0.002131,-0.002663,0.001332,1.475332,0.067061,-9.72378,0
1688904658054627,0.002131,-0.000266,-0.002663,1.475332,0.067061,-9.72378,0
1688904658066597,0.002131,-0.000266,-0.002663,1.475332,0.01916,-9.733359,0
1688904658078841,0.002663,-0.001065,0.000266,1.475332,0.01916,-9.733359,0
1688904658090759,0.002663,-0.001065,0.000266,1.494492,0.00958,-9.75252,0
1688904658102658,-0.000266,0.001332,-0.001065,1.494492,0.00958,-9.75252,0
1688904658114799,-0.000266,0.001332,-0.001065,1.475332,-0.00958,-9.77168,0
1688904658126749,-0.001065,0.001864,0.0,1.475332,-0.00958,-9.77168,0
1688904658138631,-0.001065,0.001864,0.0,1.465752,0.00958,-9.69504,0
1688904658150867,-0.001332,0.001598,-0.001332,1.465752,0.00958,-9.69504,0
1688904658162881,-0.001332,0.001598,-0.001332,1.475332,0.02874,-9.74294,0
1688904658174944,-0.000799,0.000799,0.0,1.475332,0.02874,-9.74294,0
1688904658186905,-0.000799,0.000799,0.0,1.494492,0.05748,-9.72378,0
1688904658198734,-0.000799,0.001864,0.000799,1.494492,0.05748,-9.72378,0
1688904658210933,-0.000799,0.001864,0.000799,1.484912,0.00958,-9.72378,0
1688904658222832,0.002397,-0.000266,0.0,1.484912,0.00958,-9.72378,0
1688904658235192,0.002397,-0.000266,0.0,1.475332,-0.01916,-9.72378,0
1688904658246917,0.003462,0.000533,-0.000799,1.475332,-0.01916,-9.72378,0
1688904658258858,0.003462,0.000533,-0.000799,1.484912,-0.03832,-9.7142,0
1688904658270839,0.001864,-0.001332,-0.001598,1.484912,-0.03832,-9.7142,0
1688904658282917,0.001864,-0.001332,-0.001598,1.475332,-0.01916,-9.77168,0
1688904658294962,-0.000799,-0.002663,0.001598,1.475332,-0.01916,-9.77168,0
1688904658306933,-0.000799,-0.002663,0.001598,1.465752,0.03832,-9.704619,0
1688904658318929,-0.001598,-0.000266,-0.003196,1.465752,0.03832,-9.704619,0
1688904658330870,-0.001598,-0.000266,-0.003196,1.465752,0.05748,-9.72378,0
1688904658343130,-0.000799,-0.002131,0.001065,1.465752,0.05748,-9.72378,0
1688904658354966,-0.000799,-0.002131,0.001065,1.504072,0.076641,-9.733359,0
1688904658366929,0.000533,0.001598,0.000799,1.504072,0.076641,-9.733359,0
1688904658379141,0.000533,0.001598,0.000799,1.475332,-0.01916,-9.72378,0
1688904658390935,0.0,-0.000799,0.001332,1.475332,-0.01916,-9.72378,0
1688904658403083,0.0,-0.000799,0.001332,1.475332,-0.02874,-9.7621,0
1688904658415141,0.004261,-0.000799,0.003196,1.475332,-0.02874,-9.7621,0
1688904658427073,0.004261,-0.000799,0.003196,1.532813,-0.01916,-9.704619,0
1688904658439096,0.005326,-0.002663,-0.003462,1.532813,-0.01916,-9.704619,0
1688904658451182,0.005326,-0.002663,-0.003462,1.494492,0.01916,-9.7142,0
1688904658463168,-0.001065,0.001332,-0.004527,1.494492,0.01916,-9.7142,0
1688904658475232,-0.001065,0.001332,-0.004527,1.513652,0.067061,-9.69504,0
1688904658487185,-0.002929,0.000266,0.000533,1.513652,0.067061,-9.69504,0
1688904658499070,-0.002929,0.000266,0.000533,1.465752,0.02874,-9.72378,0
1688904658511293,-0.000799,-0.001598,-0.002663,1.465752,0.02874,-9.72378,0
1688904658523137,-0.000799,-0.001598,-0.002663,1.523232,0.01916,-9.75252,0
1688904658535196,0.000533,0.0,0.001598,1.523232,0.01916,-9.75252,0
1688904658547272,0.000533,0.0,0.001598,1.484912,-0.00958,-9.733359,0
1688904658559130,0.000799,0.002131,0.002397,1.484912,-0.00958,-9.733359,0
