timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,bodyPitch,bodyRoll
1688904614424465,-0.004527,-0.096406,0.026365,-0.919688,0.009580,-9.742940,-0.069127,-0.006969
1688904614436470,-0.004527,-0.096406,0.026365,-0.708926,0.019160,-9.723780,-0.071701,-0.004709
1688904614448442,0.018109,-0.113717,0.023968,-0.708926,0.019160,-9.723780,-0.073945,-0.002199
1688904614460535,0.018109,-0.113717,0.023968,-0.977168,-0.124541,-9.608819,-0.077407,-0.000770
1688904614472544,-0.012251,-0.092145,0.030626,-0.977168,-0.124541,-9.608819,-0.080592,0.000800
1688904614484464,-0.012251,-0.092145,0.030626,-1.130449,-0.009580,-9.599238,-0.084090,0.001192
1688904614496424,-0.020506,-0.060986,0.033822,-1.130449,-0.009580,-9.599238,-0.087212,0.001605
1688904614508528,-0.020506,-0.060986,0.033822,-1.149609,-0.038320,-9.915381,-0.090327,0.002224
1688904614520563,-0.024501,-0.026099,0.020773,-1.149609,-0.038320,-9.915381,-0.093024,0.002656
1688904614532524,-0.024501,-0.026099,0.020773,-1.082549,-0.067061,-9.656719,-0.095666,0.003469
1688904614544551,-0.004527,0.036485,0.011718,-1.082549,-0.067061,-9.656719,-0.097563,0.004122
1688904614556573,-0.004527,0.036485,0.011718,-1.360371,-0.114961,-9.762100,-0.099474,0.004705
1688904614568645,-0.002929,0.071639,0.003995,-1.360371,-0.114961,-9.762100,-0.100965,0.005181
1688904614580580,-0.002929,0.071639,0.003995,-0.804727,-0.038320,-9.570498,-0.097722,0.005068
1688904614592617,0.011984,0.111054,-0.001864,-0.804727,-0.038320,-9.570498,-0.094008,0.004847
1688904614604718,0.011984,0.111054,-0.001864,-0.871787,-0.134121,-9.436378,-0.092200,0.007173
1688904614616652,-0.001598,0.164583,-0.014647,-0.871787,-0.134121,-9.436378,-0.090196,0.009407
1688904614628518,-0.001598,0.164583,-0.014647,-0.775986,-0.114961,-9.685459,-0.085895,0.009790
1688904614640801,-0.025566,0.169910,-0.018642,-0.775986,-0.114961,-9.685459,-0.081593,0.010380
1688904614652756,-0.025566,0.169910,-0.018642,-0.699346,-0.124541,-9.570498,-0.077260,0.010876
1688904614664665,-0.016512,0.151268,-0.026365,-0.699346,-0.124541,-9.570498,-0.073294,0.011635
1688904614676787,-0.016512,0.151268,-0.026365,-0.708926,0.172441,-10.059082,-0.071234,0.008938
1688904614688688,-0.034887,0.127565,-0.023436,-0.708926,0.172441,-10.059082,-0.069621,0.006281
1688904614700771,-0.034887,0.127565,-0.023436,-0.488584,0.105381,-9.810000,-0.066268,0.004465
1688904614712851,-0.037551,0.121706,-0.017044,-0.488584,0.105381,-9.810000,-0.063042,0.002663
1688904614724731,-0.037551,0.121706,-0.017044,-0.517324,0.134121,-9.560919,-0.060442,0.000370
1688904614736901,-0.036219,0.106260,-0.014381,-0.517324,0.134121,-9.560919,-0.058193,-0.001973
1688904614748815,-0.036219,0.106260,-0.014381,-0.479004,0.134121,-9.580078,-0.055563,-0.004102
1688904614760741,-0.025034,0.075367,-0.002929,-0.479004,0.134121,-9.580078,-0.053476,-0.006211
1688904614772962,-0.025034,0.075367,-0.002929,-0.325723,0.162861,-9.608819,-0.050471,-0.007383
1688904614784871,-0.003995,0.061253,0.005060,-0.325723,0.162861,-9.608819,-0.047658,-0.008519
1688904614796793,-0.003995,0.061253,0.005060,-0.440684,0.143701,-9.532178,-0.046400,-0.010800
1688904614808963,-0.002131,0.045540,0.015446,-0.440684,0.143701,-9.532178,-0.045738,-0.013013
1688904614820859,-0.002131,0.045540,0.015446,-0.479004,0.057480,-9.589659,-0.046419,-0.010761
1688904614832955,0.002663,0.035420,0.013582,-0.479004,0.057480,-9.589659,-0.047412,-0.008662
1688904614844991,0.002663,0.035420,0.013582,-0.431104,0.019160,-9.905801,-0.045778,-0.006426
1688904614856977,0.000000,0.025566,0.015446,-0.431104,0.019160,-9.905801,-0.044383,-0.004100
1688904614869222,0.000000,0.025566,0.015446,0.459844,0.258662,-12.281661,-0.041728,-0.004402
1688904614881056,0.039415,0.270843,0.009321,0.459844,0.258662,-12.281661,-0.036129,-0.004803
1688904614893026,0.039415,0.270843,0.009321,-0.852627,0.364043,-10.423125,-0.034878,-0.006029
1688904614905142,-0.035953,0.223173,0.005859,-0.852627,0.364043,-10.423125,-0.034244,-0.007203
1688904614917137,-0.035953,0.223173,0.005859,-1.226250,-0.105381,-8.631651,-0.033930,-0.006692
1688904614929103,-0.218646,0.077764,-0.009055,-1.226250,-0.105381,-8.631651,-0.035377,-0.006296
1688904614941304,-0.218646,0.077764,-0.009055,-1.379531,1.484912,-11.074571,-0.035835,-0.008280
1688904614953151,-0.107592,-0.039947,-0.030094,-1.379531,1.484912,-11.074571,-0.037708,-0.010557
1688904614965120,-0.107592,-0.039947,-0.030094,0.661025,0.373623,-9.398057,-0.035886,-0.011497
