timestamp,gyroYaw,gyroPitch,gyroRoll,accelX,accelY,accelZ,bodyPitch,bodyRoll
1688904734090614,-0.001598,0.002663,-0.005060,1.772315,0.028740,-9.656719,0.179959,-0.002539
1688904734102609,-0.001598,0.002663,-0.005060,1.743574,0.076641,-9.896221,0.178240,-0.004242
1688904734114553,-0.003728,0.000266,-0.004527,1.743574,0.076641,-9.896221,0.176470,-0.005918
1688904734126517,-0.003728,0.000266,-0.004527,1.724414,0.038320,-9.474698,0.178579,-0.004872
1688904734138664,-0.000799,0.000533,-0.000533,1.724414,0.038320,-9.474698,0.180654,-0.003700
1688904734150649,-0.000799,0.000533,-0.000533,1.801055,0.019160,-9.953702,0.179026,-0.001948
1688904734162548,0.003462,-0.001065,0.005060,1.801055,0.019160,-9.953702,0.177428,-0.000071
1688904734174755,0.003462,-0.001065,0.005060,1.829795,0.067061,-9.618399,0.179413,-0.001306
1688904734186687,0.002929,-0.003995,0.001065,1.829795,0.067061,-9.618399,0.181355,-0.002600
1688904734198552,0.002929,-0.003995,0.001065,1.829795,-0.086221,-9.742940,0.182161,-0.000305
1688904734210717,0.002929,-0.001065,0.001065,1.829795,-0.086221,-9.742940,0.183013,0.001985
1688904734222734,0.002929,-0.001065,0.001065,1.733994,0.038320,-9.666299,0.181367,0.000242
1688904734234802,-0.000799,-0.001598,-0.003462,1.733994,0.038320,-9.666299,0.179721,-0.001570
1688904734246770,-0.000799,-0.001598,-0.003462,1.676514,0.028740,-9.618399,0.177381,-0.002074
1688904734258747,0.001065,-0.005060,0.000799,1.676514,0.028740,-9.618399,0.174995,-0.002504
1688904734270799,0.001065,-0.005060,0.000799,1.762734,0.047900,-9.800421,0.176798,-0.003991
1688904734282769,-0.000799,-0.005326,0.000533,1.762734,0.047900,-9.800421,0.178625,-0.005448
1688904734294667,-0.000799,-0.005326,0.000533,1.686094,0.047900,-9.685459,0.176205,-0.005254
1688904734306974,-0.000799,-0.002929,-0.000266,1.686094,0.047900,-9.685459,0.173812,-0.005070
1688904734318917,-0.000799,-0.002929,-0.000266,1.743574,-0.009580,-9.733359,0.174974,-0.002972
1688904734330921,0.000266,-0.000266,0.002929,1.743574,-0.009580,-9.733359,0.176179,-0.000841
1688904734342990,0.000266,-0.000266,0.002929,1.695674,-0.009580,-9.647140,0.174342,0.000733
1688904734354920,0.001864,0.002131,0.001598,1.695674,-0.009580,-9.647140,0.172449,0.002183
1688904734366950,0.001864,0.002131,0.001598,1.676514,0.019160,-9.656719,0.172155,-0.000208
1688904734378915,0.003196,-0.000266,-0.000799,1.676514,0.019160,-9.656719,0.171802,-0.002620
1688904734390895,0.003196,-0.000266,-0.000799,1.724414,0.028740,-9.733359,0.174154,-0.002844
1688904734402868,0.000799,0.000266,-0.005593,1.724414,0.028740,-9.733359,0.176513,-0.003124
1688904734415097,0.000799,0.000266,-0.005593,1.724414,0.047900,-9.685459,0.176095,-0.005589
1688904734426927,0.002397,-0.000266,-0.001065,1.724414,0.047900,-9.685459,0.176459,-0.003188
1688904734439037,0.002397,-0.000266,-0.001065,1.724414,0.038320,-9.752520,0.174337,-0.004277
1688904734450934,0.001332,0.001598,0.003196,1.724414,0.038320,-9.752520,0.176468,-0.003139
1688904734463100,0.001332,0.001598,0.003196,1.724414,0.000000,-9.637559,0.176933,-0.000704
1688904734475088,-0.000533,0.001065,0.000266,1.724414,0.000000,-9.637559,0.177353,0.001700
1688904734487097,-0.000533,0.001065,0.000266,1.686094,0.019160,-9.771680,0.175293,0.000531
1688904734498988,0.003196,-0.002397,0.000533,1.686094,0.019160,-9.771680,0.173189,-0.000624
1688904734511089,0.003196,-0.002397,0.000533,1.714834,-0.009580,-9.781260,0.173700,0.001761
1688904734523014,0.000266,-0.000266,-0.003196,1.714834,-0.009580,-9.781260,0.173250,-0.000669
1688904734535087,0.000266,-0.000266,-0.003196,1.743574,-0.009580,-9.627979,0.175528,-0.000064
1688904734547466,-0.001332,-0.000799,-0.001864,1.743574,-0.009580,-9.627979,0.177793,0.000575
1688904734559054,-0.001332,-0.000799,-0.001864,1.753154,0.038320,-9.695040,0.178359,-0.001815
1688904734571253,-0.000533,0.000533,0.000533,1.753154,0.038320,-9.695040,0.178958,-0.004171
1688904734583183,-0.000533,0.000533,0.000533,1.714834,0.019160,-9.666299,0.176963,-0.002870
1688904734595088,0.000000,0.000266,0.002397,1.714834,0.019160,-9.666299,0.174958,-0.001556
1688904734607257,0.000000,0.000266,0.002397,1.714834,0.038320,-9.666299,0.175565,-0.003883
1688904734619148,0.003462,0.000799,-0.000533,1.714834,0.038320,-9.666299,0.175879,-0.006299
1688904734631183,0.003462,0.000799,-0.000533,1.714834,-0.009580,-9.742940,0.175351,-0.003925
1688904734643303,0.000000,0.003462,0.000000,1.714834,-0.009580,-9.742940,0.174848,-0.001553
1688904734655643,0.000000,0.003462,0.000000,1.705254,-0.019160,-9.647140,0.174964,0.000882
1688904734667535,0.000266,0.001332,0.000000,1.705254,-0.019160,-9.647140,0.174961,0.003320
1688904734679373,0.000266,0.001332,0.000000,1.666934,-0.019160,-9.723780,0.172684,0.002723
1688904734691303,-0.001065,0.004527,-0.000799,1.666934,-0.019160,-9.723780,0.170445,0.002117
1688904734703408,-0.001065,0.004527,-0.000799,1.724414,0.067061,-9.695040,0.171769,0.000051
1688904734715394,-0.001332,0.003196,-0.003462,1.724414,0.067061,-9.695040,0.173067,-0.002056
1688904734727282,-0.001332,0.003196,-0.003462,1.695674,0.086221,-9.695040,0.173133,-0.004536
1688904734739378,-0.002663,-0.000266,-0.003196,1.695674,0.086221,-9.695040,0.173136,-0.007016
1688904734751691,-0.002663,-0.000266,-0.003196,1.705254,0.057480,-9.704619,0.174558,-0.005115
1688904734763420,-0.002131,0.000000,0.001598,1.705254,0.057480,-9.704619,0.173089,-0.007011
1688904734775549,-0.002131,0.000000,0.001598,1.695674,-0.009580,-9.733359,0.172906,-0.004568
1688904734787463,0.000000,0.000266,0.003196,1.695674,-0.009580,-9.733359,0.172724,-0.002101
1688904734799305,0.000000,0.000266,0.003196,1.705254,-0.076641,-9.695040,0.173061,0.000349
1688904734811544,0.003728,-0.001864,0.006924,1.705254,-0.076641,-9.695040,0.173372,0.002852
1688904734823520,0.003728,-0.001864,0.006924,1.714834,-0.028740,-9.723780,0.175706,0.003149
1688904734835579,-0.001065,-0.000799,-0.000799,1.714834,-0.028740,-9.723780,0.173363,0.002744
1688904734847676,-0.001065,-0.000799,-0.000799,1.714834,0.019160,-9.704619,0.174105,0.000422
1688904734859475,-0.003462,-0.000799,-0.003728,1.714834,0.019160,-9.704619,0.174858,-0.001937
1688904734871665,-0.003462,-0.000799,-0.003728,1.686094,0.076641,-9.666299,0.174022,-0.004273
1688904734883626,-0.000799,-0.001598,-0.002663,1.686094,0.076641,-9.666299,0.173170,-0.006588
1688904734895484,-0.000799,-0.001598,-0.002663,1.657354,0.095801,-9.675879,0.171400,-0.008262
1688904734907720,-0.001864,0.000000,0.000266,1.657354,0.095801,-9.675879,0.169641,-0.009894
1688904734919673,-0.001864,0.000000,0.000266,1.695674,-0.009580,-9.647140,0.170543,-0.007642
1688904734931638,0.000000,0.000266,0.007191,1.695674,-0.009580,-9.647140,0.171448,-0.005303
1688904734943793,0.000000,0.000266,0.007191,1.705254,-0.019160,-9.762100,0.171940,-0.002833
1688904734955728,0.004261,0.001332,0.007191,1.705254,-0.019160,-9.762100,0.172451,-0.000356
1688904734967649,0.004261,0.001332,0.007191,1.705254,-0.057480,-9.733359,0.172845,0.002144
1688904734979542,0.004261,0.004527,0.002131,1.705254,-0.057480,-9.733359,0.173276,0.004584
1688904734991797,0.004261,0.004527,0.002131,1.714834,-0.057480,-9.704619,0.175173,0.006144
1688904735003898,-0.001332,0.001065,-0.001864,1.714834,-0.057480,-9.704619,0.173311,0.004635
1688904735015863,-0.001332,0.001065,-0.001864,1.647774,0.076641,-9.742940,0.172310,0.002410
1688904735027823,-0.002397,0.001598,-0.006924,1.647774,0.076641,-9.742940,0.171310,0.000124
1688904735039747,-0.002397,0.001598,-0.006924,1.743574,0.124541,-9.714200,0.172387,-0.002143
1688904735051860,-0.003995,0.002131,-0.003462,1.743574,0.124541,-9.714200,0.173474,-0.004369
1688904735063850,-0.003995,0.002131,-0.003462,1.676514,0.057480,-9.704619,0.171493,-0.005712
1688904735075842,-0.000533,0.001864,0.004261,1.676514,0.057480,-9.704619,0.169379,-0.006709
1688904735087998,-0.000533,0.001864,0.004261,1.705254,0.009580,-9.752520,0.170718,-0.004635
1688904735099868,0.002929,0.002663,0.009055,1.705254,0.009580,-9.752520,0.172071,-0.002499
1688904735111996,0.002929,0.002663,0.009055,1.743574,-0.038320,-9.704619,0.173696,-0.000583
1688904735123934,-0.000533,0.002663,0.005593,1.743574,-0.038320,-9.704619,0.175335,0.001271
1688904735135878,-0.000533,0.002663,0.005593,1.714834,-0.076641,-9.733359,0.175021,0.003748
1688904735147989,0.000000,0.000000,0.000000,1.714834,-0.076641,-9.733359,0.174651,0.006156
1688904735159923,0.000000,0.000000,0.000000,1.724414,-0.019160,-9.695040,0.175410,0.003847
1688904735172023,0.000799,0.001332,-0.008522,1.724414,-0.019160,-9.695040,0.176184,0.001437
1688904735184036,0.000799,0.001332,-0.008522,1.695674,0.057480,-9.685459,0.175321,-0.000926
1688904735195978,-0.003728,-0.000266,-0.008788,1.695674,0.057480,-9.685459,0.174416,-0.003293
1688904735207994,-0.003728,-0.000266,-0.008788,1.705254,0.114961,-9.714200,0.174227,-0.005836
1688904735220383,-0.006924,-0.000533,-0.003995,1.705254,0.114961,-9.714200,0.174032,-0.008327
1688904735231970,-0.006924,-0.000533,-0.003995,1.714834,0.067061,-9.723780,0.174860,-0.006109
1688904735244113,0.000533,0.000799,0.005593,1.714834,0.067061,-9.723780,0.173994,-0.008306
1688904735256036,0.000533,0.000799,0.005593,1.714834,-0.019160,-9.666299,0.174376,-0.005831
1688904735268119,0.003196,-0.000266,0.008788,1.714834,-0.019160,-9.666299,0.174744,-0.003311
1688904735280121,0.003196,-0.000266,0.008788,1.705254,-0.076641,-9.733359,0.174459,-0.000779
1688904735292118,0.000533,-0.001598,0.007457,1.705254,-0.076641,-9.733359,0.174154,0.001730
1688904735304152,0.000533,-0.001598,0.007457,1.724414,-0.095801,-9.666299,0.174813,0.004155
1688904735316073,0.000000,-0.000533,-0.000799,1.724414,-0.095801,-9.666299,0.175502,0.006474
1688904735328025,0.000000,-0.000533,-0.000799,1.705254,0.076641,-9.695040,0.175262,0.004039
1688904735340260,-0.000533,-0.000266,-0.008522,1.705254,0.076641,-9.695040,0.175026,0.001511
1688904735352128,-0.000533,-0.000266,-0.008522,1.733994,0.076641,-9.666299,0.175639,-0.000946
1688904735364208,-0.004527,-0.000799,-0.005060,1.733994,0.076641,-9.666299,0.176254,-0.003367
1688904735376264,-0.004527,-0.000799,-0.005060,1.638193,0.124541,-9.742940,0.174525,-0.005112
1688904735388273,-0.006125,-0.000266,0.005060,1.638193,0.124541,-9.742940,0.172795,-0.006731
1688904735400311,-0.006125,-0.000266,0.005060,1.695674,0.047900,-9.675879,0.173667,-0.004419
1688904735412200,0.002131,-0.000799,0.005060,1.695674,0.047900,-9.675879,0.172865,-0.006650
1688904735424168,0.002131,-0.000799,0.005060,1.705254,-0.019160,-9.695040,0.173204,-0.004175
1688904735436396,0.000000,0.000266,0.007723,1.705254,-0.019160,-9.695040,0.173562,-0.001673
1688904735448431,0.000000,0.000266,0.007723,1.686094,-0.067061,-9.762100,0.172875,0.000750
1688904735460218,-0.003728,0.001332,0.004527,1.686094,-0.067061,-9.762100,0.172190,0.003123
1688904735472510,-0.003728,0.001332,0.004527,1.695674,-0.047900,-9.723780,0.172802,0.005527
1688904735484328,-0.001065,0.002131,-0.001332,1.695674,-0.047900,-9.723780,0.172215,0.003156
1688904735496320,-0.001065,0.002131,-0.001332,1.714834,0.000000,-9.704619,0.173800,0.001304
1688904735508448,0.000533,0.001332,-0.006924,1.714834,0.000000,-9.704619,0.175365,-0.000619
1688904735520455,0.000533,0.001332,-0.006924,1.638193,0.057480,-9.733359,0.173349,-0.001948
1688904735532335,-0.005593,0.000799,-0.006924,1.638193,0.057480,-9.733359,0.171314,-0.003268
1688904735544489,-0.005593,0.000799,-0.006924,1.676514,0.105381,-9.685459,0.171348,-0.005799
1688904735556458,-0.005326,0.001332,0.001332,1.676514,0.105381,-9.685459,0.171383,-0.008229
1688904735568535,-0.005326,0.001332,0.001332,1.666934,0.028740,-9.685459,0.170968,-0.005830
1688904735580626,0.001065,0.006125,0.006125,1.666934,0.028740,-9.685459,0.170598,-0.003363
1688904735592470,0.001065,0.006125,0.006125,1.695674,-0.038320,-9.723780,0.171329,-0.000947
1688904735604587,-0.000266,0.004261,0.007989,1.695674,-0.038320,-9.723780,0.172013,0.001495
1688904735616583,-0.000266,0.004261,0.007989,1.705254,-0.124541,-9.733359,0.172368,0.004006
1688904735628478,0.001598,0.001864,0.006392,1.705254,-0.124541,-9.733359,0.172681,0.006504
1688904735640722,0.001598,0.001864,0.006392,1.714834,-0.009580,-9.695040,0.173667,0.004358
1688904735652602,0.000266,0.003995,-0.006924,1.714834,-0.009580,-9.695040,0.174646,0.002035
1688904735664607,0.000266,0.003995,-0.006924,1.676514,0.047900,-9.695040,0.173630,-0.000224
1688904735676776,-0.000266,0.000266,-0.010120,1.676514,0.047900,-9.695040,0.172535,-0.002504
1688904735688674,-0.000266,0.000266,-0.010120,1.724414,0.114961,-9.704619,0.173350,-0.004914
1688904735700671,-0.004261,0.001332,-0.002663,1.724414,0.114961,-9.704619,0.174188,-0.007239
1688904735712761,-0.004261,0.001332,-0.002663,1.695674,0.067061,-9.695040,0.171939,-0.006580
1688904735724708,-0.000533,0.002397,0.001598,1.695674,0.067061,-9.695040,0.174250,-0.007199
1688904735736848,-0.000533,0.002397,0.001598,1.686094,0.028740,-9.704619,0.173154,-0.005039
1688904735748814,0.004794,0.003995,0.005593,1.686094,0.028740,-9.704619,0.172046,-0.002837
1688904735760687,0.004794,0.003995,0.005593,1.695674,-0.057480,-9.762100,0.172077,-0.000324
1688904735772822,0.002131,0.001598,0.003995,1.695674,-0.057480,-9.762100,0.172059,0.002164
1688904735784747,0.002131,0.001598,0.003995,1.686094,-0.067061,-9.666299,0.172397,0.004630
1688904735796759,0.001332,0.001065,-0.000799,1.686094,-0.067061,-9.666299,0.172715,0.007039
1688904735808824,0.001332,0.001065,-0.000799,1.714834,-0.019160,-9.723780,0.173559,0.004750
1688904735820865,0.002397,0.001065,-0.008256,1.714834,-0.019160,-9.723780,0.174394,0.002371
1688904735832746,0.002397,0.001065,-0.008256,1.647774,0.057480,-9.695040,0.172989,0.000327
1688904735844948,-0.001065,0.001332,-0.007723,1.647774,0.057480,-9.695040,0.171570,-0.001704
1688904735856866,-0.001065,0.001332,-0.007723,1.695674,0.086221,-9.714200,0.172001,-0.004197
1688904735868897,-0.002663,0.000799,-0.002663,1.695674,0.086221,-9.714200,0.172425,-0.006633
1688904735881019,-0.002663,0.000799,-0.002663,1.666934,0.067061,-9.704619,0.170084,-0.006951
1688904735892884,0.001598,0.003995,0.004527,1.666934,0.067061,-9.704619,0.171170,-0.004704
1688904735904999,0.001598,0.003995,0.004527,1.686094,-0.028740,-9.714200,0.171437,-0.002221
1688904735916932,0.000533,0.001598,0.004527,1.686094,-0.028740,-9.714200,0.171654,0.000261
1688904735929075,0.000533,0.001598,0.004527,1.695674,-0.124541,-9.742940,0.171801,0.002749
1688904735941009,-0.001332,0.000000,0.005060,1.695674,-0.124541,-9.742940,0.171924,0.005239
1688904735953149,-0.001332,0.000000,0.005060,1.705254,-0.057480,-9.704619,0.174170,0.006060
1688904735965041,-0.001598,0.002929,-0.007457,1.705254,-0.057480,-9.704619,0.172152,0.004759
1688904735977155,-0.001598,0.002929,-0.007457,1.676514,0.076641,-9.704619,0.171980,0.002240
1688904735989127,0.001332,0.003995,-0.009055,1.676514,0.076641,-9.704619,0.171809,-0.000292
1688904736001069,0.001332,0.003995,-0.009055,1.695674,0.124541,-9.685459,0.172147,-0.002815
1688904736013175,0.000000,0.002663,-0.003728,1.695674,0.124541,-9.685459,0.172459,-0.005279
1688904736025077,0.000000,0.002663,-0.003728,1.676514,0.095801,-9.656719,0.172195,-0.007740
1688904736037108,-0.004261,0.004794,0.002397,1.676514,0.095801,-9.656719,0.171914,-0.010132
1688904736049209,-0.004261,0.004794,0.002397,1.676514,0.086221,-9.704619,0.170608,-0.008123
1688904736061034,0.000799,0.003462,0.008256,1.676514,0.086221,-9.704619,0.171881,-0.010101
1688904736073271,0.000799,0.003462,0.008256,1.695674,-0.105381,-9.723780,0.172014,-0.007566
1688904736085159,-0.000266,0.004261,0.009854,1.695674,-0.105381,-9.723780,0.172151,-0.005014
1688904736097214,-0.000266,0.004261,0.009854,1.695674,-0.057480,-9.723780,0.172314,-0.002463
1688904736109308,0.002397,0.004794,0.007723,1.695674,-0.057480,-9.723780,0.172469,0.000069
1688904736121261,0.002397,0.004794,0.007723,1.705254,-0.047900,-9.723780,0.173080,0.002535
1688904736133221,0.000000,0.003196,-0.004794,1.705254,-0.047900,-9.723780,0.173637,0.004854
1688904736145315,0.000000,0.003196,-0.004794,1.666934,0.000000,-9.685459,0.172348,0.002781
1688904736157245,0.003196,-0.001065,-0.011984,1.666934,0.000000,-9.685459,0.170969,0.000656
1688904736169376,0.003196,-0.001065,-0.011984,1.695674,0.153281,-9.704619,0.171252,-0.001898
1688904736181335,-0.000266,-0.003462,-0.006125,1.695674,0.153281,-9.704619,0.171510,-0.004388
1688904736193296,-0.000266,-0.003462,-0.006125,1.666934,0.134121,-9.685459,0.171191,-0.006881
1688904736205392,-0.002131,0.001332,0.001864,1.666934,0.134121,-9.685459,0.170941,-0.009283
1688904736217375,-0.002131,0.001332,0.001864,1.695674,0.047900,-9.714200,0.171915,-0.007037
1688904736229343,0.004261,0.002929,0.011452,1.695674,0.047900,-9.714200,0.172902,-0.004660
1688904736241497,0.004261,0.002929,0.011452,1.705254,-0.047900,-9.704619,0.173200,-0.002092
1688904736253401,0.003728,0.001598,0.011984,1.705254,-0.047900,-9.704619,0.173474,0.000482
1688904736265356,0.003728,0.001598,0.011984,1.686094,-0.134121,-9.704619,0.173230,0.003055
1688904736277552,-0.001065,0.002397,0.007457,1.686094,-0.134121,-9.704619,0.172986,0.005563
1688904736289586,-0.001065,0.002397,0.007457,1.705254,-0.047900,-9.666299,0.175239,0.004820
1688904736301711,-0.000266,0.002131,-0.004794,1.705254,-0.047900,-9.666299,0.172949,0.005263
1688904736313591,-0.000266,0.002131,-0.004794,1.695674,0.028740,-9.762100,0.172691,0.002786
1688904736325486,-0.001598,-0.000266,-0.011984,1.695674,0.028740,-9.762100,0.172390,0.000222
1688904736337693,-0.001598,-0.000266,-0.011984,1.705254,0.105381,-9.666299,0.172864,-0.002311
1688904736349541,-0.006924,0.000266,-0.007457,1.705254,0.105381,-9.666299,0.173352,-0.004799
1688904736361486,-0.006924,0.000266,-0.007457,1.638193,0.124541,-9.733359,0.171820,-0.006759
1688904736373645,-0.005060,0.000000,-0.000533,1.638193,0.124541,-9.733359,0.170269,-0.008617
1688904736385593,-0.005060,0.000000,-0.000533,1.676514,0.047900,-9.714200,0.170678,-0.006235
1688904736397687,0.001065,0.001332,0.008522,1.676514,0.047900,-9.714200,0.171099,-0.003731
1688904736409737,0.001065,0.001332,0.008522,1.695674,-0.047900,-9.647140,0.171883,-0.001322
1688904736421629,0.001065,0.000000,0.011185,1.695674,-0.047900,-9.647140,0.172655,0.001117
1688904736433700,0.001065,0.000000,0.011185,1.657354,-0.076641,-9.771680,0.171284,0.003239
1688904736445687,0.000000,0.003196,0.005593,1.657354,-0.076641,-9.771680,0.169923,0.005271
1688904736457687,0.000000,0.003196,0.005593,1.733994,-0.067061,-9.695040,0.172269,0.005876
1688904736469798,-0.002929,0.003196,-0.006658,1.733994,-0.067061,-9.695040,0.174619,0.006301
1688904736481821,-0.002929,0.003196,-0.006658,1.666934,0.038320,-9.714200,0.173653,0.004010
1688904736493806,-0.002131,0.000799,-0.006392,1.666934,0.038320,-9.714200,0.172639,0.001732
1688904736505865,-0.002131,0.000799,-0.006392,1.695674,0.095801,-9.714200,0.172686,-0.000785
1688904736517882,-0.004527,0.003196,-0.001332,1.695674,0.095801,-9.714200,0.172758,-0.003246
1688904736529876,-0.004527,0.003196,-0.001332,1.638193,0.095801,-9.752520,0.171130,-0.005002
1688904736541865,-0.001065,0.000533,0.001864,1.638193,0.095801,-9.752520,0.169457,-0.006699
1688904736553870,-0.001065,0.000533,0.001864,1.686094,0.057480,-9.704619,0.171734,-0.005992
1688904736565862,0.004794,0.000000,0.005060,1.686094,0.057480,-9.704619,0.174039,-0.005369
1688904736578074,0.004794,0.000000,0.005060,1.676514,-0.028740,-9.771680,0.172964,-0.003129
1688904736589892,0.000000,0.002397,0.002929,1.676514,-0.028740,-9.771680,0.171906,-0.000930
1688904736602007,0.000000,0.002397,0.002929,1.657354,0.000000,-9.675879,0.169737,0.000007
1688904736614033,-0.003196,0.001332,0.004794,1.657354,0.000000,-9.675879,0.167393,-0.000121
1688904736625930,-0.003196,0.001332,0.004794,1.676514,-0.038320,-9.685459,0.169091,0.001643
1688904736638150,-0.000533,0.002929,-0.004527,1.676514,-0.038320,-9.685459,0.170820,0.003287
1688904736650044,-0.000533,0.002929,-0.004527,1.695674,-0.028740,-9.733359,0.173177,0.002764
1688904736662011,0.001332,0.000000,-0.010120,1.695674,-0.028740,-9.733359,0.170889,0.003265
1688904736674084,0.001332,0.000000,-0.010120,1.695674,0.076641,-9.666299,0.171473,0.000786
1688904736686064,-0.001598,0.001598,-0.003196,1.695674,0.076641,-9.666299,0.172082,-0.001614
1688904736698077,-0.001598,0.001598,-0.003196,1.686094,0.076641,-9.742940,0.171821,-0.004075
1688904736710112,-0.005060,0.002397,0.001598,1.686094,0.076641,-9.742940,0.171553,-0.006483
1688904736722148,-0.005060,0.002397,0.001598,1.657354,0.047900,-9.666299,0.169778,-0.004900
1688904736734184,-0.001332,0.001332,0.005593,1.657354,0.047900,-9.666299,0.170802,-0.007037
1688904736746061,-0.001332,0.001332,0.005593,1.695674,-0.019160,-9.666299,0.171552,-0.004657
1688904736758188,0.002397,0.003462,0.008256,1.695674,-0.019160,-9.666299,0.172328,-0.002237
1688904736770223,0.002397,0.003462,0.008256,1.753154,-0.124541,-9.695040,0.173339,0.000090
1688904736782128,-0.001065,0.004794,0.006392,1.753154,-0.124541,-9.695040,0.174365,0.002387
1688904736794084,-0.001065,0.004794,0.006392,1.676514,-0.067061,-9.704619,0.173001,0.004409
1688904736806214,0.000799,0.001065,0.000799,1.676514,-0.067061,-9.704619,0.171537,0.006325
1688904736818247,0.000799,0.001065,0.000799,1.686094,0.000000,-9.704619,0.171738,0.003908
1688904736830246,0.000000,0.002929,-0.007457,1.686094,0.000000,-9.704619,0.171951,0.001390
1688904736842395,0.000000,0.002929,-0.007457,1.686094,0.086221,-9.762100,0.171768,-0.001125
1688904736854307,-0.001864,-0.003728,-0.002397,1.686094,0.086221,-9.762100,0.171490,-0.003582
1688904736866301,-0.001864,-0.003728,-0.002397,1.705254,0.124541,-9.704619,0.172066,-0.005965
1688904736878322,-0.003196,-0.000799,0.000533,1.705254,0.124541,-9.704619,0.172692,-0.008310
1688904736890258,-0.003196,-0.000799,0.000533,1.686094,0.095801,-9.704619,0.171718,-0.010536
1688904736902409,0.005326,0.000000,0.002397,1.686094,0.095801,-9.704619,0.172710,-0.008283
1688904736914300,0.005326,0.000000,0.002397,1.724414,-0.057480,-9.800421,0.172963,-0.005821
1688904736926267,0.006392,0.001065,0.007457,1.724414,-0.057480,-9.800421,0.173227,-0.003295
1688904736938434,0.006392,0.001065,0.007457,1.686094,-0.095801,-9.618399,0.173298,-0.000756
1688904736950553,-0.002397,0.002929,0.007457,1.686094,-0.095801,-9.618399,0.173387,0.001764
1688904736962404,-0.002397,0.002929,0.007457,1.705254,-0.057480,-9.675879,0.174019,0.004206
1688904736974530,0.000799,0.000000,-0.004261,1.705254,-0.057480,-9.675879,0.174597,0.006519
1688904736986585,0.000799,0.000000,-0.004261,1.724414,-0.009580,-9.810000,0.174338,0.004047
1688904736998493,0.002397,0.000799,-0.016512,1.724414,-0.009580,-9.810000,0.174084,0.001433
1688904737010598,0.002397,0.000799,-0.016512,1.571133,0.182021,-9.618399,0.172855,-0.000836
1688904737022656,-0.001598,0.002131,-0.004261,1.571133,0.182021,-9.618399,0.171631,-0.002960
1688904737034465,-0.001598,0.002131,-0.004261,1.705254,0.105381,-9.848321,0.171598,-0.005449
1688904737046465,-0.004794,0.006125,-0.001065,1.705254,0.105381,-9.848321,0.171599,-0.007907
1688904737058645,-0.004794,0.006125,-0.001065,1.781895,0.000000,-9.838740,0.173336,-0.006195
1688904737070622,0.003728,-0.001598,0.006125,1.781895,0.000000,-9.838740,0.174965,-0.004365
1688904737082598,0.003728,-0.001598,0.006125,1.705254,0.019160,-9.704619,0.173990,-0.002055
1688904737094965,0.000000,-0.000266,0.004794,1.705254,0.019160,-9.704619,0.172704,0.000050
1688904737106607,0.000000,-0.000266,0.004794,1.686094,-0.105381,-9.618399,0.172886,0.002536
1688904737118672,-0.004261,0.000000,0.003196,1.686094,-0.105381,-9.618399,0.173072,0.004994
1688904737130710,-0.004261,0.000000,0.003196,1.686094,-0.047900,-9.733359,0.170709,0.004912
1688904737142773,-0.002929,0.000000,-0.001065,1.686094,-0.047900,-9.733359,0.173075,0.004919
1688904737154836,-0.002929,0.000000,-0.001065,1.647774,0.076641,-9.666299,0.172316,0.002593
1688904737167015,0.000799,0.001332,-0.010120,1.647774,0.076641,-9.666299,0.171572,0.000167
1688904737178870,0.000799,0.001332,-0.010120,1.676514,0.067061,-9.675879,0.171585,-0.002388
1688904737190855,-0.000799,-0.001332,-0.007457,1.676514,0.067061,-9.675879,0.171556,-0.004915
1688904737202832,-0.000799,-0.001332,-0.007457,1.695674,0.105381,-9.781260,0.171577,-0.007442
1688904737214916,-0.003196,0.000266,0.001332,1.695674,0.105381,-9.781260,0.171629,-0.009868
1688904737226810,-0.003196,0.000266,0.001332,1.686094,0.038320,-9.781260,0.171258,-0.007454
1688904737238856,0.002131,0.000533,0.007457,1.686094,0.038320,-9.781260,0.170886,-0.004956
1688904737250706,0.002131,0.000533,0.007457,1.695674,-0.028740,-9.733359,0.171375,-0.002477
1688904737262889,0.006924,0.002663,0.005060,1.695674,-0.028740,-9.733359,0.171893,-0.000018
1688904737274860,0.006924,0.002663,0.005060,1.619033,-0.076641,-9.551338,0.170851,0.002227
1688904737286885,0.000533,0.001065,0.003995,1.619033,-0.076641,-9.551338,0.169768,0.004435
1688904737298950,0.000533,0.001065,0.003995,1.599873,-0.028740,-9.618399,0.167505,0.003818
1688904737310904,0.000266,0.002397,-0.006658,1.599873,-0.028740,-9.618399,0.165267,0.003037
1688904737322830,0.000266,0.002397,-0.006658,1.705254,0.047900,-9.790840,0.166909,0.001176
1688904737335050,0.000000,-0.000799,-0.010919,1.705254,0.047900,-9.790840,0.168519,-0.000731
1688904737346898,0.000000,-0.000799,-0.010919,1.609453,0.143701,-9.493857,0.168409,-0.003295
1688904737359019,-0.003728,0.001065,-0.004527,1.609453,0.143701,-9.493857,0.168321,-0.005789
1688904737371059,-0.003728,0.001065,-0.004527,1.571133,0.076641,-9.781260,0.166021,-0.006374
1688904737383068,-0.001065,0.003462,0.005593,1.571133,0.076641,-9.781260,0.163744,-0.006810
1688904737395007,-0.001065,0.003462,0.005593,1.781895,0.000000,-9.810000,0.165974,-0.005813
1688904737406954,0.005060,0.005060,0.005593,1.781895,0.000000,-9.810000,0.168225,-0.004809
